"UID","ID_Base","Categoría","Modelo Principal","Modelo","Submodelo","ctx_precio","precio_num","precio_lista_num","bono_num","Precio_Texto","fuente_texto_raw","Modelo_URL","Archivo_Origen","Fecha","Timestamp","estado","Tipo_Vehiculo"
"F678A06B1517","byd|dolphin|dolphin","BYD","DOLPHIN","DOLPHIN","DOLPHIN","","27990000","28990000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-02-01","","vigente","Eléctrico"
"1A7857CE7929","byd|dolphin|dolphin","BYD","DOLPHIN","DOLPHIN","DOLPHIN","","23990000","28990000","5000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-03-01","","vigente","Eléctrico"
"60D5635FBBDB","byd|mini-dolphin|mini-dolphin","BYD","MINI DOLPHIN","MINI DOLPHIN","MINI DOLPHIN","","18990000","20990000","2000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-03-01","","vigente","Eléctrico"
"7B02B1B353CB","byd|mini-dolphin|mini-dolphin","BYD","MINI DOLPHIN","MINI DOLPHIN","MINI DOLPHIN","","18990000","20990000","2000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-04-01","","vigente","Eléctrico"
"C265BEF06F4D","byd|mini-dolphin|mini-dolphin","BYD","MINI DOLPHIN","MINI DOLPHIN","MINI DOLPHIN","","17990000","18990000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-05-01","","vigente","Eléctrico"
"4EA868847105","byd|mini-dolphin|mini-dolphin","BYD","MINI DOLPHIN","MINI DOLPHIN","MINI DOLPHIN","","17990000","18990000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-06-01","","vigente","Eléctrico"
"92BDC901D236","byd|mini-dolphin|mini-dolphin","BYD","MINI DOLPHIN","MINI DOLPHIN","MINI DOLPHIN","","17990000","18990000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-07-01","","vigente","Eléctrico"
"B400C2F61D69","byd|mini-dolphin|mini-dolphin","BYD","MINI DOLPHIN","MINI DOLPHIN","MINI DOLPHIN","","18990000","18990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-08-01","","vigente","Eléctrico"
"6A8E963EAA3C","byd|mini-dolphin|mini-dolphin","BYD","MINI DOLPHIN","MINI DOLPHIN","MINI DOLPHIN","","18990000","18990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-09-01","","vigente","Eléctrico"
"0B28044F8933","byd|mini-dolphin|mini-dolphin","BYD","MINI DOLPHIN","MINI DOLPHIN","MINI DOLPHIN","","17990000","18990000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","Eléctrico"
"367D4D325FC3","byd|mini-dolphin|mini-dolphin","BYD","MINI DOLPHIN","MINI DOLPHIN","MINI DOLPHIN","","16990000","18990000","2000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","Eléctrico"
"E0BB38218DDE","byd|mini-dolphin|mini-dolphin","BYD","MINI DOLPHIN","MINI DOLPHIN","MINI DOLPHIN","","17490000","18990000","1500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","Eléctrico"
"3A2DC9CB81EF","byd|mini-dolphin|mini-dolphin","BYD","MINI DOLPHIN","MINI DOLPHIN","MINI DOLPHIN","","15490000","18990000","3500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","Eléctrico"
"7D44DD4B1EC7","byd|mini-dolphin|mini-dolphin","BYD","MINI DOLPHIN","MINI DOLPHIN","MINI DOLPHIN","","15990000","19490000","3500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","Eléctrico"
"2EA247724938","byd|mini-dolphin|mini-dolphin","BYD","MINI DOLPHIN","MINI DOLPHIN","MINI DOLPHIN","","18990000","20990000","2000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","Eléctrico"
"DD0A29A7DF40","byd|mini-dolphin|mini-dolphin","BYD","MINI DOLPHIN","MINI DOLPHIN","MINI DOLPHIN","","18490000","20990000","2500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","Eléctrico"
"7F7ED2B5A3F5","byd|mini-dolphin|mini-dolphin","BYD","MINI DOLPHIN","MINI DOLPHIN","MINI DOLPHIN","","19490000","20990000","1500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","Eléctrico"
"97596A0F4222","byd|mini-dolphin|mini-dolphin","BYD","MINI DOLPHIN","MINI DOLPHIN","MINI DOLPHIN","","16990000","20990000","4000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","Eléctrico"
"1C51E7CB3D8F","byd|mini-dolphin|mini-dolphin","BYD","MINI DOLPHIN","MINI DOLPHIN","MINI DOLPHIN","","16990000","20990000","4000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","Eléctrico"
"4D2687B82BC6","byd|song-pro|song-pro","BYD","SONG PRO","SONG PRO","SONG PRO","","27490000","28990000","1500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-08-01","","vigente","SUV"
"EA3CCB3025D2","byd|song-pro|song-pro","BYD","SONG PRO","SONG PRO","SONG PRO","","27490000","28990000","1500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-09-01","","vigente","SUV"
"D42B2283DD2E","byd|song-pro|song-pro","BYD","SONG PRO","SONG PRO","SONG PRO","","28990000","28990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","SUV"
"2085BB2D6FAC","byd|song-pro|song-pro","BYD","SONG PRO","SONG PRO","SONG PRO","","26990000","28990000","2000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","SUV"
"9787EF4A0EBA","byd|song-pro|song-pro","BYD","SONG PRO","SONG PRO","SONG PRO","","26990000","28990000","2000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","SUV"
"AB6F7EE72B61","byd|song-pro|song-pro","BYD","SONG PRO","SONG PRO","SONG PRO","","22990000","28990000","6000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","SUV"
"32DB68AC3139","byd|song-pro|song-pro","BYD","SONG PRO","SONG PRO","SONG PRO","","22990000","28990000","6000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","SUV"
"725080FA6914","byd|song-pro|song-pro","BYD","SONG PRO","SONG PRO","SONG PRO","","29490000","30990000","1500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-08-01","","vigente","SUV"
"D7AE9BE6AE25","byd|song-pro|song-pro","BYD","SONG PRO","SONG PRO","SONG PRO","","29490000","30990000","1500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-09-01","","vigente","SUV"
"8435363E9EF2","byd|song-pro|song-pro","BYD","SONG PRO","SONG PRO","SONG PRO","","29990000","30990000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","SUV"
"9DFDCBB5076D","byd|song-pro|song-pro","BYD","SONG PRO","SONG PRO","SONG PRO","","29990000","30990000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","SUV"
"E5C3C5A22990","byd|song-pro|song-pro","BYD","SONG PRO","SONG PRO","SONG PRO","","28990000","30990000","2000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","SUV"
"D99E1CA81666","byd|song-pro|song-pro","BYD","SONG PRO","SONG PRO","SONG PRO","","24990000","30990000","6000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","SUV"
"C40D484CFA79","byd|song-pro|song-pro","BYD","SONG PRO","SONG PRO","SONG PRO","","24990000","30990000","6000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","SUV"
"1D6AC7657874","changan|cs15|cs15","CHANGAN","CS15","CS15","CS15","","10290000","11190000","900000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","SUV"
"534A610083D0","changan|cs15|cs15","CHANGAN","CS15","CS15","CS15","","10190000","11190000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","SUV"
"CB20E9BA6F2B","changan|cs15|cs15","CHANGAN","CS15","CS15","CS15","","10190000","11190000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","SUV"
"4E0482D7E080","changan|cs15|cs15","CHANGAN","CS15","CS15","CS15","","10190000","11190000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","SUV"
"9EC86B1FEACA","changan|cs15|cs15","CHANGAN","CS15","CS15","CS15","","9990000","11190000","1200000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","SUV"
"D4DC3D1C35B1","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","16090000","18890000","2800000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2024-12-01","","vigente","SUV"
"55EFCF57F0A1","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","16090000","18890000","2800000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-02-01","","vigente","SUV"
"4107F98071EE","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","16190000","18890000","2700000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-03-01","","vigente","SUV"
"9EC3D1431997","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","16190000","18890000","2700000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-04-01","","vigente","SUV"
"D29E3FF143BB","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","16190000","18890000","2700000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-05-01","","vigente","SUV"
"3E17BBB957E0","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","15690000","18890000","3200000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-06-01","","vigente","SUV"
"C0D548F987FA","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","15690000","18890000","3200000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-07-01","","vigente","SUV"
"AF3FEFC9858B","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","15290000","18890000","3600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-08-01","","vigente","SUV"
"9648D38CCC3E","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","15390000","18890000","3500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-09-01","","vigente","SUV"
"461D9413C0E3","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","15390000","18890000","3500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","SUV"
"438BCCE79CA8","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","15090000","18890000","3800000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","SUV"
"70813AD3107C","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","15090000","18890000","3800000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","SUV"
"FEE32E1CBF9B","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","16090000","18890000","2800000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","SUV"
"2B236DD586A8","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","15890000","18890000","3000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","SUV"
"9EB900894BE8","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","12890000","16890000","4000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","SUV"
"7688E61F3F54","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","12890000","16890000","4000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","SUV"
"D70CFB3F5055","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","12890000","16890000","4000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","SUV"
"FC609C32736B","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","13590000","16890000","3300000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","SUV"
"E15BED97497B","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","13490000","16890000","3400000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","SUV"
"E24A4B6E13D5","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","14890000","17590000","2700000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2024-12-01","","vigente","SUV"
"020832CB09CD","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","14990000","17590000","2600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-02-01","","vigente","SUV"
"C7B6D6BF7ED3","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","14990000","17590000","2600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-03-01","","vigente","SUV"
"F11FFA330E86","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","14990000","17590000","2600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-04-01","","vigente","SUV"
"BEE87815CE14","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","14690000","17590000","2900000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-05-01","","vigente","SUV"
"B867982C7579","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","14190000","17590000","3400000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-06-01","","vigente","SUV"
"F0007A9BFFF6","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","13990000","17590000","3600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-07-01","","vigente","SUV"
"3077EF9C0013","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","13990000","17590000","3600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-08-01","","vigente","SUV"
"0D95315F3B8E","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","14290000","17590000","3300000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-09-01","","vigente","SUV"
"C437BA138102","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","14390000","17590000","3200000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","SUV"
"2DAC47D8DB49","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","13790000","17590000","3800000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","SUV"
"69A1A3634FBE","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","13790000","17590000","3800000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","SUV"
"541585DCAD91","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","14390000","17590000","3200000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","SUV"
"82A8278937F6","changan|cs35plus|cs35plus","CHANGAN","CS35PLUS","CS35PLUS","CS35PLUS","","14390000","17590000","3200000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","SUV"
"E84F4BEB5F5B","changan|cs55|cs55","CHANGAN","CS55","CS55","CS55","","19090000","22190000","3100000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2024-12-01","","vigente","SUV"
"CBB948B6AE66","changan|cs55|cs55","CHANGAN","CS55","CS55","CS55","","19090000","22190000","3100000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-02-01","","vigente","SUV"
"1B67033CA30B","changan|cs55|cs55","CHANGAN","CS55","CS55","CS55","","19490000","22190000","2700000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-03-01","","vigente","SUV"
"5E3DC87E2EF7","changan|cs55|cs55","CHANGAN","CS55","CS55","CS55","","19490000","22190000","2700000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-04-01","","vigente","SUV"
"24C679253656","changan|cs55|cs55","CHANGAN","CS55","CS55","CS55","","19490000","22190000","2700000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-05-01","","vigente","SUV"
"8804EAAAD756","changan|cs55|cs55","CHANGAN","CS55","CS55","CS55","","19490000","22190000","2700000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-06-01","","vigente","SUV"
"67F68C352C1A","changan|cs55|cs55","CHANGAN","CS55","CS55","CS55","","19490000","22190000","2700000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-07-01","","vigente","SUV"
"34ABE76A488D","changan|cs55|cs55","CHANGAN","CS55","CS55","CS55","","18790000","22190000","3400000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-08-01","","vigente","SUV"
"42BA18F0BD3B","changan|cs55|cs55","CHANGAN","CS55","CS55","CS55","","18790000","22190000","3400000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-09-01","","vigente","SUV"
"492590A41C1E","changan|cs55|cs55","CHANGAN","CS55","CS55","CS55","","18590000","22190000","3600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","SUV"
"2D686D586F57","changan|cs55|cs55","CHANGAN","CS55","CS55","CS55","","18590000","22190000","3600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","SUV"
"379F5F0C878B","changan|cs55|cs55","CHANGAN","CS55","CS55","CS55","","18590000","22190000","3600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","SUV"
"0BD159E59E6B","changan|cs55|cs55","CHANGAN","CS55","CS55","CS55","","18590000","22190000","3600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","SUV"
"B717B560B969","changan|cs55|cs55","CHANGAN","CS55","CS55","CS55","","19690000","22190000","2500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","SUV"
"AD1364E363E5","changan|cs55|cs55","CHANGAN","CS55","CS55","CS55","","16990000","19190000","2200000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2024-12-01","","vigente","SUV"
"EB4A145B4AE5","changan|cs55|cs55","CHANGAN","CS55","CS55","CS55","","16990000","19190000","2200000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-02-01","","vigente","SUV"
"D8F32BA8065B","changan|cs55|cs55","CHANGAN","CS55","CS55","CS55","","17190000","19190000","2000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-03-01","","vigente","SUV"
"80711447C403","changan|cs55|cs55","CHANGAN","CS55","CS55","CS55","","17190000","19190000","2000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-04-01","","vigente","SUV"
"B2FF443FFE90","changan|cs55|cs55","CHANGAN","CS55","CS55","CS55","","17090000","19190000","2100000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-05-01","","vigente","SUV"
"C8A33DC1ED72","changan|cs55|cs55","CHANGAN","CS55","CS55","CS55","","17090000","19190000","2100000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-06-01","","vigente","SUV"
"0925731C7F5D","changan|cs55|cs55","CHANGAN","CS55","CS55","CS55","","17090000","19190000","2100000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-07-01","","vigente","SUV"
"AD602CE3480B","changan|cs55|cs55","CHANGAN","CS55","CS55","CS55","","16790000","19190000","2400000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-08-01","","vigente","SUV"
"B6F6184268F8","changan|cs55|cs55","CHANGAN","CS55","CS55","CS55","","16790000","19190000","2400000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-09-01","","vigente","SUV"
"566E21657D17","changan|cs55|cs55","CHANGAN","CS55","CS55","CS55","","16790000","19190000","2400000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","SUV"
"AE46143FBD37","changan|cs55|cs55","CHANGAN","CS55","CS55","CS55","","16790000","19190000","2400000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","SUV"
"3A261BB9B497","changan|cs55|cs55","CHANGAN","CS55","CS55","CS55","","16790000","19190000","2400000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","SUV"
"F4697EED2C09","changan|cs55|cs55","CHANGAN","CS55","CS55","CS55","","16790000","19190000","2400000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","SUV"
"31DF18C728CF","changan|cs55|cs55","CHANGAN","CS55","CS55","CS55","","15890000","19190000","3300000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","SUV"
"DB5EF5D6CEB5","changan|cs55-plus-phev|cs55-plus-phev","CHANGAN","CS55 PLUS PHEV","CS55 PLUS PHEV","CS55 PLUS PHEV","","19990000","22990000","3000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-08-01","","vigente","Híbrido"
"66B58233A438","changan|cs55-plus-phev|cs55-plus-phev","CHANGAN","CS55 PLUS PHEV","CS55 PLUS PHEV","CS55 PLUS PHEV","","19990000","22990000","3000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-09-01","","vigente","Híbrido"
"2A48C1ED6731","changan|cs55-plus-phev|cs55-plus-phev","CHANGAN","CS55 PLUS PHEV","CS55 PLUS PHEV","CS55 PLUS PHEV","","23090000","25990000","2900000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","Híbrido"
"B1FDBB82BA17","changan|cs55-plus-phev|cs55-plus-phev","CHANGAN","CS55 PLUS PHEV","CS55 PLUS PHEV","CS55 PLUS PHEV","","23290000","25990000","2700000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","Híbrido"
"68EF674DE48C","changan|cs55-plus-phev|cs55-plus-phev","CHANGAN","CS55 PLUS PHEV","CS55 PLUS PHEV","CS55 PLUS PHEV","","23290000","25990000","2700000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","Híbrido"
"E047C1A72B5C","changan|cs55-plus-phev|cs55-plus-phev","CHANGAN","CS55 PLUS PHEV","CS55 PLUS PHEV","CS55 PLUS PHEV","","23690000","25990000","2300000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","Híbrido"
"F3A3176CC7A6","changan|cs55-plus-phev|cs55-plus-phev","CHANGAN","CS55 PLUS PHEV","CS55 PLUS PHEV","CS55 PLUS PHEV","","21690000","25990000","4300000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","Híbrido"
"E1B379018D65","changan|cs55-plus-phev|cs55-plus-phev","CHANGAN","CS55 PLUS PHEV","CS55 PLUS PHEV","CS55 PLUS PHEV","","21990000","25990000","4000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-08-01","","vigente","Híbrido"
"AD19FE3B5412","changan|cs55-plus-phev|cs55-plus-phev","CHANGAN","CS55 PLUS PHEV","CS55 PLUS PHEV","CS55 PLUS PHEV","","22490000","25990000","3500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-09-01","","vigente","Híbrido"
"A4976035E9EF","changan|cs55-plus-phev|cs55-plus-phev","CHANGAN","CS55 PLUS PHEV","CS55 PLUS PHEV","CS55 PLUS PHEV","","20190000","22990000","2800000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","Híbrido"
"DC617B1F3DF0","changan|cs55-plus-phev|cs55-plus-phev","CHANGAN","CS55 PLUS PHEV","CS55 PLUS PHEV","CS55 PLUS PHEV","","20190000","22990000","2800000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","Híbrido"
"6E2D103EE123","changan|cs55-plus-phev|cs55-plus-phev","CHANGAN","CS55 PLUS PHEV","CS55 PLUS PHEV","CS55 PLUS PHEV","","20190000","22990000","2800000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","Híbrido"
"2EA7F5326960","changan|cs55-plus-phev|cs55-plus-phev","CHANGAN","CS55 PLUS PHEV","CS55 PLUS PHEV","CS55 PLUS PHEV","","20690000","23990000","3300000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","Híbrido"
"57355FF1CFDC","changan|cs55-plus-phev|cs55-plus-phev","CHANGAN","CS55 PLUS PHEV","CS55 PLUS PHEV","CS55 PLUS PHEV","","20690000","23990000","3300000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","Híbrido"
"85974A276A38","changan|hunter|hunter","CHANGAN","Hunter","Hunter","Hunter","","18058823.52941177","20159663.86554622","2100840.336134454","","","","Evolutivo_de_Precios_Chile2026.xlsx","2024-04-01","","vigente","Pickup"
"466A12BBCDB4","changan|hunter|hunter","CHANGAN","Hunter","Hunter","Hunter","","17890756.30252101","20159663.86554622","2268907.56302521","","","","Evolutivo_de_Precios_Chile2026.xlsx","2024-05-01","","vigente","Pickup"
"03C53E6EF094","changan|hunter|hunter","CHANGAN","Hunter","Hunter","Hunter","","18058823.52941177","20159663.86554622","2100840.336134454","","","","Evolutivo_de_Precios_Chile2026.xlsx","2024-06-01","","vigente","Pickup"
"137319D3B2F0","changan|hunter|hunter","CHANGAN","Hunter","Hunter","Hunter","","18058823.52941177","20159663.86554622","2100840.336134454","","","","Evolutivo_de_Precios_Chile2026.xlsx","2024-07-01","","vigente","Pickup"
"C109726EA9EF","changan|hunter|hunter","CHANGAN","Hunter","Hunter","Hunter","","17218487.39495798","20159663.86554622","2941176.470588236","","","","Evolutivo_de_Precios_Chile2026.xlsx","2024-08-01","","vigente","Pickup"
"48D8B3E0BB5C","changan|hunter|hunter","CHANGAN","Hunter","Hunter","Hunter","","17218487.39495798","20159663.86554622","2941176.470588236","","","","Evolutivo_de_Precios_Chile2026.xlsx","2024-09-01","","vigente","Pickup"
"DA9B439DE02A","changan|hunter|hunter","CHANGAN","Hunter","Hunter","Hunter","","16966386.55462185","20159663.86554622","3193277.31092437","","","","Evolutivo_de_Precios_Chile2026.xlsx","2024-10-01","","vigente","Pickup"
"4BC5BD7DF94F","changan|hunter|hunter","CHANGAN","Hunter","Hunter","Hunter","","17134453.7815126","20159663.86554622","3025210.084033614","","","","Evolutivo_de_Precios_Chile2026.xlsx","2024-11-01","","vigente","Pickup"
"8F61D912807B","changan|hunter|hunter","CHANGAN","Hunter","Hunter","Hunter","","17134453.7815126","20159663.86554622","3025210.084033614","","","","Evolutivo_de_Precios_Chile2026.xlsx","2024-12-01","","vigente","Pickup"
